0.644211693	0.027632308	-0.520438256	-0.897236769
0.554581853	0.158315891	-0.512288046	-0.939036006
0.591895642	0.107405664	-0.515510022	-0.930787146
0.596740497	0.11470563	-0.548092312	-0.939745642
0.624567263	0.072214393	-0.545121166	-0.935017309
0.534022059	-0.298732773	0.029986239	-0.693195588
0.490995133	-0.254502434	0.048355953	-0.650548016
0.510385704	-0.321420916	0.072592746	-0.671655282
0.507698324	-0.369507974	0.096507872	-0.643634942
0.516350793	-0.346802735	0.073109792	-0.650072894
0.444659236	-0.290342831	0.14052045	-0.670516315
0.452696915	-0.239063521	0.083758016	-0.631061101
0.518330943	-0.256327701	0.022549411	-0.690136542
0.526037055	-0.329468567	0.063601584	-0.699416944
0.44920467	-0.247528345	0.086903502	-0.609829512
0.538461538	-0.384615385	0.076923077	-0.692307692
0.478469233	-0.248235983	0.052469623	-0.624117992
0.577855049	-0.421453149	0.051903366	-0.737024158
0.46162824	-0.305127558	0.126172578	-0.664544338
0.518234143	-0.213771604	-0.023992337	-0.647552788
0.538908889	-0.287967529	0.010626733	-0.678436948
0.412637836	-0.24322973	0.135155404	-0.621614865
0.513529946	-0.295425715	0.0699091	-0.739046561
0.528884756	-0.457492506	0.10967442	-0.630108527
0.523703759	-0.319775108	0.061150832	-0.700701047
0.397159201	-0.242218738	0.136671893	-0.57374804
0.540237077	-0.293005932	0.009991526	-0.671752754
0.482866132	-0.411561059	0.153340325	-0.646936635
0.473197897	-0.323778014	0.135086904	-0.710190578
0.534833969	-0.304528358	0.031216573	-0.68823685
0.535714511	-0.30194795	0.023809674	-0.674242377
0.529345389	-0.370269546	0.079537922	-0.685134773
0.481771527	-0.336520212	0.105799647	-0.62402812
0.467018975	-0.290940829	0.100264231	-0.633245256
0.573349475	-0.282331818	-0.033908217	-0.723973776
0.530437097	-0.332172903	0.057392903	-0.693912581
0.544858496	-0.325879929	0.039268442	-0.719116637
0.528699625	-0.288363968	0.027918713	-0.683717319
0.415590501	-0.362984275	0.203251925	-0.6225092
0.386668188	-0.229628784	0.155556824	-0.614814392
0.43049871	-0.189384064	0.072874033	-0.618533677
0.509146812	-0.301738042	0.058655226	-0.662131311
0.550600417	-0.433907784	0.082959022	-0.680034835
0.459848856	-0.217938113	0.068817912	-0.661106516
0.494283874	-0.320780057	0.086751908	-0.64680563
0.44674237	-0.316085425	0.157393896	-0.684347119
0.465207829	-0.279405986	0.104910822	-0.663722793
0.525259881	-0.316262812	0.051903366	-0.68442899
0.539737589	-0.291720709	0.016226809	-0.692052482
0.470885671	-0.29082298	0.103164253	-0.658544398
0.464792355	-0.229056656	0.079320682	-0.691622662
0.468920933	-0.252654262	0.082362793	-0.664982945
0.514562067	-0.291575807	0.050422079	-0.682430534
0.565161085	-0.232764174	-0.079317009	-0.662416237
0.486296404	-0.269889486	0.069090396	-0.661020118
0.307754942	-0.314985507	0.245480897	-0.481049626
0.381050248	-0.357097298	0.21437177	-0.547586988
0.4298281	-0.395847282	0.188167013	-0.577093097
0.385535923	-0.362213623	0.231587487	-0.604132593
0.372380436	-0.366593645	0.22458562	-0.535502006
0.419074157	-0.439839149	0.232353873	-0.607887404
0.341082351	-0.315774311	0.231606241	-0.534726531
0.427331147	-0.432978037	0.231806333	-0.648055334
0.428282504	-0.467058767	0.23642366	-0.616282312
0.383975751	-0.308012125	0.172535011	-0.519452864
0.431252895	-0.29538319	0.12298304	-0.559614494
0.431530929	-0.396072889	0.185486551	-0.575014255
0.434362962	-0.367192811	0.160146514	-0.557034967
0.385103591	-0.392498425	0.21500315	-0.51399874
0.355358472	-0.345689014	0.191780725	-0.439162012
0.391797747	-0.304101126	0.15258251	-0.499822685
0.41220948	-0.348211009	0.194946483	-0.608926606
0.385981982	-0.316008892	0.205984322	-0.604005148
0.412012358	-0.523216606	0.265309775	-0.578230075
0.454251696	-0.466774378	0.211876413	-0.636437076
0.411178686	-0.345540319	0.165756306	-0.529607105
0.366158457	-0.316920771	0.19538865	-0.512086265
0.429730857	-0.48009787	0.244051525	-0.628641336
0.462449286	-0.37323602	0.137460556	-0.582157347
0.391912022	-0.314431392	0.184163959	-0.563729068
0.430589066	-0.364182637	0.192157555	-0.642352733
0.455703909	-0.342585332	0.126996575	-0.577376285
0.423424277	-0.299955273	0.143406387	-0.579973164
0.391880032	-0.391052486	0.217895028	-0.543289365
0.461797107	-0.390917872	0.177558781	-0.675156198
0.455323187	-0.449337173	0.199658302	-0.626335939
0.431579977	-0.31139191	0.159760994	-0.637574689
0.38835493	-0.392594718	0.214810564	-0.522752993
0.447320094	-0.356746625	0.171640076	-0.655399978
0.387708272	-0.408517786	0.273961692	-0.681509577
0.463087971	-0.429965726	0.159069691	-0.562973723
0.340349688	-0.276636676	0.191421945	-0.489390595
0.396095981	-0.323766009	0.199769984	-0.607348005
0.421338109	-0.289330945	0.137070487	-0.573598567
0.448305161	-0.349312174	0.133456213	-0.559211473
0.399940748	-0.352266221	0.17009973	-0.498528687
0.466757724	-0.341021892	0.084125274	-0.511080759
0.381050248	-0.357097298	0.21437177	-0.547586988
0.383870042	-0.348767039	0.200710772	-0.531926309
0.378297416	-0.321137094	0.172581384	-0.485709919
0.443114496	-0.35382933	0.120029161	-0.504602487
0.459307187	-0.420909847	0.158180307	-0.559891483
0.433077974	-0.338579397	0.146462379	-0.559052931
0.34934144	-0.260038565	0.175232867	-0.499437853
0.380518317	-0.298041534	0.193329393	-0.57882492
